loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2018-09-06 10:04:55.394 -0400,280,440522.5747,-1.002731323,-0.05982971191,0.0883026123
2018-09-06 10:04:55.413 -0400,281,440522.5916,-1.003723145,-0.07752990723,0.03553771973
2018-09-06 10:04:55.428 -0400,282,440522.6085,-1.001373291,-0.09080505371,-0.00634765625
2018-09-06 10:04:55.447 -0400,283,440522.6253,-1.001159668,-0.07214355469,-0.03791809082
2018-09-06 10:04:55.462 -0400,284,440522.6422,-1.000198364,-0.04905700684,-0.04187011719
2018-09-06 10:04:55.481 -0400,285,440522.6591,-1.005905151,-0.02597045898,-0.01579284668
2018-09-06 10:04:55.495 -0400,286,440522.6759,-1.00579834,-0.006790161133,0.0241394043
2018-09-06 10:04:55.514 -0400,287,440522.6928,-1.006591797,-0.004333496094,0.05964660645
2018-09-06 10:04:55.529 -0400,288,440522.7097,-1.005264282,-0.006774902344,0.07740783691
2018-09-06 10:04:55.548 -0400,289,440522.7265,-1.00491333,-0.009231567383,0.09565734863
2018-09-06 10:04:55.562 -0400,290,440522.7434,-1.00642395,9.16E-05,0.09712219238
2018-09-06 10:04:55.582 -0400,291,440522.7603,-1.005859375,0.005493164063,0.08529663086
2018-09-06 10:04:55.596 -0400,292,440522.7772,-1.005279541,0.0005798339844,0.07789611816
2018-09-06 10:04:55.616 -0400,293,440522.794,-1.003616333,-0.01611328125,0.06115722656
2018-09-06 10:04:55.630 -0400,294,440522.8109,-1.003921509,-0.03625488281,0.04586791992
2018-09-06 10:04:55.649 -0400,295,440522.8278,-1.003372192,-0.05541992188,0.04489135742
2018-09-06 10:04:55.664 -0400,296,440522.8446,-1.003417969,-0.05099487305,0.04933166504
2018-09-06 10:04:55.683 -0400,297,440522.8615,-1.004989624,-0.04362487793,0.0572052002
2018-09-06 10:04:55.697 -0400,298,440522.8784,-1.002029419,-0.04754638672,0.05920410156
2018-09-06 10:04:55.717 -0400,299,440522.8952,-1.003387451,-0.0617980957,0.04835510254
2018-09-06 10:04:55.732 -0400,300,440522.9121,-1.000869751,-0.06327819824,0.04344177246
2018-09-06 10:04:55.751 -0400,301,440522.929,-1.001922607,-0.05296325684,0.04786682129
2018-09-06 10:04:55.765 -0400,302,440522.9458,-1.005020142,-0.04214477539,0.06115722656
2018-09-06 10:04:55.784 -0400,303,440522.9627,-1.003173828,-0.03576660156,0.07299804688
2018-09-06 10:04:55.799 -0400,304,440522.9796,-1.003250122,-0.03034973145,0.08088684082
2018-09-06 10:04:55.842 -0400,305,440522.9965,-1.005142212,-0.02348327637,0.06854248047
2018-09-06 10:04:55.844 -0400,306,440523.0133,-1.004150391,-0.0166015625,0.06509399414
2018-09-06 10:04:55.852 -0400,307,440523.0302,-1.005111694,-0.01759338379,0.06410217285
2018-09-06 10:04:55.866 -0400,308,440523.0471,-1.004165649,-0.02348327637,0.07002258301
2018-09-06 10:04:55.886 -0400,309,440523.0639,-1.002166748,-0.02937316895,0.06857299805
2018-09-06 10:04:55.900 -0400,310,440523.0808,-1.005615234,-0.03036499023,0.06903076172
2018-09-06 10:04:55.920 -0400,311,440523.0977,-1.004089355,-0.02742004395,0.06213378906
2018-09-06 10:04:55.935 -0400,312,440523.1145,-1.006622314,-0.02494812012,0.07000732422
2018-09-06 10:04:55.953 -0400,313,440523.1314,-1.002716064,-0.02102661133,0.07250976563
2018-09-06 10:04:55.968 -0400,314,440523.1483,-1.005157471,-0.02249145508,0.07002258301
2018-09-06 10:04:55.987 -0400,315,440523.1651,-1.004577637,-0.02397155762,0.05966186523
2018-09-06 10:04:56.003 -0400,316,440523.182,-1.004058838,-0.02691650391,0.05819702148
2018-09-06 10:04:56.021 -0400,317,440523.1989,-1.004989624,-0.03379821777,0.05375671387
2018-09-06 10:04:56.036 -0400,318,440523.2157,-1.004394531,-0.04411315918,0.04487609863
2018-09-06 10:04:56.055 -0400,319,440523.2326,-1.002838135,-0.05247497559,0.03898620605
2018-09-06 10:04:56.074 -0400,320,440523.2495,-1.004852295,-0.05197143555,0.04389953613
2018-09-06 10:04:56.089 -0400,321,440523.2664,-1.003387451,-0.04216003418,0.04193115234
2018-09-06 10:04:56.102 -0400,322,440523.2832,-1.005828857,-0.03135681152,0.03549194336
2018-09-06 10:04:56.122 -0400,323,440523.3001,-1.003799438,-0.02841186523,0.0276184082
2018-09-06 10:04:56.137 -0400,324,440523.317,-1.005859375,-0.02250671387,0.03646850586
2018-09-06 10:04:56.156 -0400,325,440523.3338,-1.004943848,-0.03036499023,0.04733276367
2018-09-06 10:04:56.170 -0400,326,440523.3507,-1.004516602,-0.03968811035,0.05868530273
2018-09-06 10:04:56.189 -0400,327,440523.3676,-1.002563477,-0.04508972168,0.06216430664
2018-09-06 10:04:56.204 -0400,328,440523.3844,-1.005050659,-0.04508972168,0.06460571289
2018-09-06 10:04:56.224 -0400,329,440523.4013,-1.003051758,-0.04656982422,0.06265258789
2018-09-06 10:04:56.238 -0400,330,440523.4182,-1.003036499,-0.03723144531,0.05770874023
2018-09-06 10:04:56.256 -0400,331,440523.435,-1.003005981,-0.03527832031,0.05229187012
2018-09-06 10:04:56.271 -0400,332,440523.4519,-1.006057739,-0.02593994141,0.06163024902
2018-09-06 10:04:56.291 -0400,333,440523.4688,-1.002639771,-0.03330993652,0.06758117676
2018-09-06 10:04:56.305 -0400,334,440523.4857,-1.001678467,-0.0382232666,0.07153320313
2018-09-06 10:04:56.345 -0400,335,440523.5025,-1.005523682,-0.03871154785,0.06114196777
2018-09-06 10:04:56.346 -0400,336,440523.5194,-1.005401611,-0.03282165527,0.04486083984
2018-09-06 10:04:56.359 -0400,337,440523.5363,-1.005386353,-0.03184509277,0.0424041748
2018-09-06 10:04:56.372 -0400,338,440523.5532,-1.00390625,-0.02398681641,0.03994750977
2018-09-06 10:04:56.391 -0400,339,440523.57,-1.006484985,-0.02299499512,0.05323791504
2018-09-06 10:04:56.406 -0400,340,440523.5869,-1.004043579,-0.02987670898,0.05671691895
2018-09-06 10:04:56.426 -0400,341,440523.6038,-1.004089355,-0.02839660645,0.06213378906
2018-09-06 10:04:56.440 -0400,342,440523.6206,-1.004989624,-0.03134155273,0.05276489258
2018-09-06 10:04:56.459 -0400,343,440523.6375,-1.003036499,-0.02742004395,0.05426025391
2018-09-06 10:04:56.474 -0400,344,440523.6544,-1.004547119,-0.02397155762,0.05621337891
2018-09-06 10:04:56.493 -0400,345,440523.6712,-1.005020142,-0.01956176758,0.05374145508
2018-09-06 10:04:56.507 -0400,346,440523.6881,-1.003448486,-0.015625,0.0414276123
2018-09-06 10:04:56.526 -0400,347,440523.705,-1.004516602,-0.005310058594,0.04782104492
2018-09-06 10:04:56.541 -0400,348,440523.7218,-1.005050659,-0.01316833496,0.05522155762
2018-09-06 10:04:56.560 -0400,349,440523.7387,-1.005477905,-0.01759338379,0.04782104492
2018-09-06 10:04:56.575 -0400,350,440523.7556,-1.002044678,-0.01661682129,0.048828125
2018-09-06 10:04:56.594 -0400,351,440523.7724,-1.006011963,-0.02496337891,0.05522155762
2018-09-06 10:04:56.609 -0400,352,440523.7893,-1.003494263,-0.02987670898,0.05130004883
2018-09-06 10:04:56.628 -0400,353,440523.8062,-1.004425049,-0.02593994141,0.04289245605
2018-09-06 10:04:56.642 -0400,354,440523.8231,-1.004882813,-0.02839660645,0.03993225098
2018-09-06 10:04:56.661 -0400,355,440523.8399,-1.002929688,-0.03282165527,0.04241943359
2018-09-06 10:04:56.676 -0400,356,440523.8568,-1.005447388,-0.0288848877,0.04782104492
2018-09-06 10:04:56.695 -0400,357,440523.8737,-1.004959106,-0.03479003906,0.05079650879
2018-09-06 10:04:56.709 -0400,358,440523.8905,-1.003509521,-0.02987670898,0.05178833008
2018-09-06 10:04:56.729 -0400,359,440523.9074,-1.003082275,-0.0279083252,0.05967712402
2018-09-06 10:04:56.744 -0400,360,440523.9243,-1.003128052,-0.02642822266,0.06559753418
2018-09-06 10:04:56.763 -0400,361,440523.9411,-1.005172729,-0.01808166504,0.07150268555
2018-09-06 10:04:56.777 -0400,362,440523.958,-1.004135132,-0.02053833008,0.06558227539
2018-09-06 10:04:56.796 -0400,363,440523.9749,-1.002532959,-0.02496337891,0.05278015137
2018-09-06 10:04:56.817 -0400,364,440523.9917,-1.00553894,-0.02102661133,0.05670166016
2018-09-06 10:04:56.845 -0400,365,440524.0086,-1.003067017,-0.03282165527,0.05969238281
2018-09-06 10:04:56.847 -0400,366,440524.0255,-1.002029419,-0.03871154785,0.0552520752
2018-09-06 10:04:56.864 -0400,367,440524.0424,-1.004562378,-0.03330993652,0.06115722656
2018-09-06 10:04:56.879 -0400,368,440524.0592,-1.003051758,-0.02987670898,0.05722045898
2018-09-06 10:04:56.898 -0400,369,440524.0761,-1.002593994,-0.03134155273,0.06117248535
2018-09-06 10:04:56.912 -0400,370,440524.093,-1.003616333,-0.03134155273,0.06658935547
2018-09-06 10:04:56.931 -0400,371,440524.1098,-1.003616333,-0.02445983887,0.06362915039
2018-09-06 10:04:56.946 -0400,372,440524.1267,-1.003082275,-0.02691650391,0.05870056152
2018-09-06 10:04:56.965 -0400,373,440524.1436,-1.002563477,-0.02593994141,0.0552520752
2018-09-06 10:04:56.979 -0400,374,440524.1604,-1.007019043,-0.02445983887,0.05865478516
2018-09-06 10:04:56.999 -0400,375,440524.1773,-1.003555298,-0.02496337891,0.05671691895
2018-09-06 10:04:57.014 -0400,376,440524.1942,-1.003494263,-0.03330993652,0.05227661133
2018-09-06 10:04:57.034 -0400,377,440524.211,-1.003509521,-0.03182983398,0.05375671387
2018-09-06 10:04:57.047 -0400,378,440524.2279,-1.002548218,-0.03282165527,0.05673217773
2018-09-06 10:04:57.066 -0400,379,440524.2448,-1.006546021,-0.02839660645,0.06163024902
2018-09-06 10:04:57.081 -0400,380,440524.2616,-1.005111694,-0.0279083252,0.06755065918
2018-09-06 10:04:57.100 -0400,381,440524.2785,-1.004135132,-0.02691650391,0.06707763672
2018-09-06 10:04:57.114 -0400,382,440524.2954,-1.003585815,-0.02299499512,0.05868530273
2018-09-06 10:04:57.134 -0400,383,440524.3123,-1.00163269,-0.02742004395,0.06265258789
2018-09-06 10:04:57.149 -0400,384,440524.3291,-1.004577637,-0.02937316895,0.06312561035
2018-09-06 10:04:57.168 -0400,385,440524.346,-1.005096436,-0.03182983398,0.06657409668
2018-09-06 10:04:57.182 -0400,386,440524.3629,-1.004058838,-0.03330993652,0.06016540527
2018-09-06 10:04:57.201 -0400,387,440524.3797,-1.004089355,-0.02937316895,0.06213378906
2018-09-06 10:04:57.216 -0400,388,440524.3966,-1.003616333,-0.02445983887,0.06411743164
2018-09-06 10:04:57.236 -0400,389,440524.4135,-1.002166748,-0.01759338379,0.06462097168
2018-09-06 10:04:57.250 -0400,390,440524.4303,-1.005615234,-0.01611328125,0.06408691406
2018-09-06 10:04:57.269 -0400,391,440524.4472,-1.002120972,-0.02593994141,0.06265258789
2018-09-06 10:04:57.283 -0400,392,440524.4641,-1.005020142,-0.02642822266,0.05621337891
2018-09-06 10:04:57.303 -0400,393,440524.4809,-1.003631592,-0.02740478516,0.06559753418
2018-09-06 10:04:57.318 -0400,394,440524.4978,-1.002182007,-0.03231811523,0.07153320313
2018-09-06 10:04:57.346 -0400,395,440524.5147,-1.005615234,-0.03182983398,0.07002258301
2018-09-06 10:04:57.352 -0400,396,440524.5315,-1.004196167,-0.02740478516,0.07496643066
2018-09-06 10:04:57.370 -0400,397,440524.5484,-1.003204346,-0.02445983887,0.07398986816
2018-09-06 10:04:57.384 -0400,398,440524.5653,-1.003173828,-0.02937316895,0.07151794434
2018-09-06 10:04:57.403 -0400,399,440524.5822,-1.004592896,-0.03036499023,0.06509399414
2018-09-06 10:04:57.418 -0400,400,440524.599,-1.005004883,-0.03036499023,0.05572509766
2018-09-06 10:04:57.438 -0400,401,440524.6159,-1.002532959,-0.02987670898,0.05328369141
2018-09-06 10:04:57.452 -0400,402,440524.6328,-1.00302124,-0.03085327148,0.05377197266
2018-09-06 10:04:57.471 -0400,403,440524.6496,-1.004516602,-0.0288848877,0.05473327637
2018-09-06 10:04:57.486 -0400,404,440524.6665,-1.005462646,-0.03674316406,0.05226135254
2018-09-06 10:04:57.505 -0400,405,440524.6834,-1.006011963,-0.0391998291,0.06065368652
2018-09-06 10:04:57.520 -0400,406,440524.7002,-1.005157471,-0.03477478027,0.07397460938
2018-09-06 10:04:57.539 -0400,407,440524.7171,-1.005752563,-0.03575134277,0.08679199219
2018-09-06 10:04:57.553 -0400,408,440524.734,-1.002883911,-0.03427124023,0.09716796875
2018-09-06 10:04:57.573 -0400,409,440524.7508,-1.003372192,-0.02543640137,0.09371948242
2018-09-06 10:04:57.587 -0400,410,440524.7677,-1.005722046,-0.02200317383,0.07939147949
2018-09-06 10:04:57.606 -0400,411,440524.7846,-1.005020142,-0.01365661621,0.05177307129
2018-09-06 10:04:57.621 -0400,412,440524.8015,-1.00289917,-0.01023864746,0.03106689453
2018-09-06 10:04:57.640 -0400,413,440524.8183,-1.005737305,-0.003845214844,0.01525878906
2018-09-06 10:04:57.654 -0400,414,440524.8352,-1.005233765,-0.01220703125,0.01625061035
2018-09-06 10:04:57.673 -0400,415,440524.8521,-1.003341675,-0.01956176758,0.02909851074
2018-09-06 10:04:57.688 -0400,416,440524.8689,-1.001998901,-0.02642822266,0.04736328125
2018-09-06 10:04:57.707 -0400,417,440524.8858,-1.003479004,-0.03233337402,0.04981994629
2018-09-06 10:04:57.722 -0400,418,440524.9027,-1.002029419,-0.03330993652,0.05328369141
2018-09-06 10:04:57.741 -0400,419,440524.9195,-1.004989624,-0.02937316895,0.05325317383
2018-09-06 10:04:57.756 -0400,420,440524.9364,-1.004074097,-0.02053833008,0.05868530273
2018-09-06 10:04:57.775 -0400,421,440524.9533,-1.004135132,-0.01708984375,0.0636138916
2018-09-06 10:04:57.789 -0400,422,440524.9701,-1.005096436,-0.01954650879,0.06163024902
2018-09-06 10:04:57.818 -0400,423,440524.987,-1.00567627,-0.02053833008,0.07347106934
2018-09-06 10:04:57.848 -0400,424,440525.0039,-1.0052948,-0.01365661621,0.08480834961
2018-09-06 10:04:57.850 -0400,425,440525.0207,-1.006332397,-0.01708984375,0.09121704102
2018-09-06 10:04:57.857 -0400,426,440525.0376,-1.005828857,-0.017578125,0.09024047852
2018-09-06 10:04:57.876 -0400,427,440525.0545,-1.004257202,-0.02642822266,0.08137512207
2018-09-06 10:04:57.891 -0400,428,440525.0714,-1.005233765,-0.03134155273,0.08186340332
2018-09-06 10:04:57.910 -0400,429,440525.0882,-1.004653931,-0.0391998291,0.07496643066
2018-09-06 10:04:57.924 -0400,430,440525.1051,-1.003646851,-0.04411315918,0.07350158691
2018-09-06 10:04:57.944 -0400,431,440525.122,-1.003067017,-0.05442810059,0.06660461426
2018-09-06 10:04:57.958 -0400,432,440525.1388,-1.00151062,-0.0608215332,0.06021118164
2018-09-06 10:04:57.977 -0400,433,440525.1557,-1.002471924,-0.06916809082,0.05921936035
2018-09-06 10:04:57.992 -0400,434,440525.1726,-1.001907349,-0.0750579834,0.0532989502
2018-09-06 10:04:58.011 -0400,435,440525.1894,-1.002883911,-0.07702636719,0.05181884766
2018-09-06 10:04:58.026 -0400,436,440525.2063,-1.003875732,-0.06376647949,0.04983520508
2018-09-06 10:04:58.046 -0400,437,440525.2232,-1.002426147,-0.06719970703,0.05378723145
2018-09-06 10:04:58.060 -0400,438,440525.24,-1.002334595,-0.0731048584,0.04541015625
2018-09-06 10:04:58.078 -0400,439,440525.2569,-1.000228882,-0.0834197998,0.03260803223
2018-09-06 10:04:58.094 -0400,440,440525.2738,-1.003067017,-0.09619140625,0.02174377441
2018-09-06 10:04:58.112 -0400,441,440525.2907,-1.001541138,-0.1084747314,0.02076721191
2018-09-06 10:04:58.126 -0400,442,440525.3075,-0.9966125488,-0.1114196777,0.02180480957
2018-09-06 10:04:58.146 -0400,443,440525.3244,-0.9995880127,-0.1074981689,0.02226257324
2018-09-06 10:04:58.162 -0400,444,440525.3413,-1.00163269,-0.0966796875,0.02766418457
2018-09-06 10:04:58.180 -0400,445,440525.3581,-0.9992980957,-0.09274291992,0.04150390625
2018-09-06 10:04:58.194 -0400,446,440525.375,-1.005340576,-0.08636474609,0.0552520752
2018-09-06 10:04:58.214 -0400,447,440525.3919,-0.9995269775,-0.0740814209,0.06269836426
2018-09-06 10:04:58.228 -0400,448,440525.4087,-1.000030518,-0.07113647461,0.06318664551
2018-09-06 10:04:58.248 -0400,449,440525.4256,-1.002456665,-0.07113647461,0.05871582031
2018-09-06 10:04:58.262 -0400,450,440525.4425,-1.002441406,-0.07554626465,0.05822753906
2018-09-06 10:04:58.281 -0400,451,440525.4593,-1.001037598,-0.06622314453,0.06317138672
2018-09-06 10:04:58.295 -0400,452,440525.4762,-1.002624512,-0.04557800293,0.07054138184
2018-09-06 10:04:58.317 -0400,453,440525.4931,-1.003204346,-0.0288848877,0.0754699707
2018-09-06 10:04:58.345 -0400,454,440525.5099,-1.004241943,-0.02348327637,0.07890319824
2018-09-06 10:04:58.350 -0400,455,440525.5268,-1.005340576,-0.02445983887,0.0922088623
2018-09-06 10:04:58.363 -0400,456,440525.5437,-1.001846313,-0.02543640137,0.08879089355
2018-09-06 10:04:58.382 -0400,457,440525.5606,-1.002120972,-0.02742004395,0.0616607666
2018-09-06 10:04:58.396 -0400,458,440525.5774,-1.003234863,-0.03184509277,0.02021789551
2018-09-06 10:04:58.416 -0400,459,440525.5943,-1.005447388,-0.03726196289,-0.007888793945
2018-09-06 10:04:58.431 -0400,460,440525.6112,-1.002471924,-0.03137207031,-0.01181030273
2018-09-06 10:04:58.450 -0400,461,440525.628,-1.002166748,-0.01908874512,0.006912231445
2018-09-06 10:04:58.464 -0400,462,440525.6449,-1.005279541,-0.004837036133,0.02069091797
2018-09-06 10:04:58.483 -0400,463,440525.6618,-1.003952026,7.63E-05,0.0369720459
2018-09-06 10:04:58.498 -0400,464,440525.6786,-1.001556396,0.004486083984,0.04290771484
2018-09-06 10:04:58.517 -0400,465,440525.6955,-1.006057739,-0.002365112305,0.052734375
2018-09-06 10:04:58.531 -0400,466,440525.7124,-1.002334595,-0.01856994629,0.08483886719
2018-09-06 10:04:58.551 -0400,467,440525.7292,-1.004318237,-0.03771972656,0.09370422363
2018-09-06 10:04:58.566 -0400,468,440525.7461,-1.003387451,-0.0411529541,0.1016082764
2018-09-06 10:04:58.585 -0400,469,440525.763,-1.002883911,-0.04360961914,0.1011199951
2018-09-06 10:04:58.599 -0400,470,440525.7799,-1.00038147,-0.03428649902,0.09324645996
2018-09-06 10:04:58.618 -0400,471,440525.7967,-1.003845215,-0.02052307129,0.08877563477
2018-09-06 10:04:58.633 -0400,472,440525.8136,-1.005996704,0.005981445313,0.10206604
2018-09-06 10:04:58.652 -0400,473,440525.8305,-1.004150391,0.02268981934,0.1124267578
2018-09-06 10:04:58.667 -0400,474,440525.8473,-1.007659912,0.03643798828,0.1148529053
2018-09-06 10:04:58.685 -0400,475,440525.8642,-1.003677368,0.03594970703,0.1089630127
2018-09-06 10:04:58.700 -0400,476,440525.8811,-1.005371094,0.03741455078,0.07540893555
2018-09-06 10:04:58.720 -0400,477,440525.8979,-1.003189087,0.004989624023,0.06114196777
2018-09-06 10:04:58.734 -0400,478,440525.9148,-1.008117676,-0.007766723633,0.06555175781
2018-09-06 10:04:58.753 -0400,479,440525.9317,-1.002120972,-0.03428649902,0.06561279297
2018-09-06 10:04:58.768 -0400,480,440525.9485,-1.005203247,-0.001373291016,0.06951904297
2018-09-06 10:04:58.787 -0400,481,440525.9654,-1.004348755,0.007949829102,0.08135986328
2018-09-06 10:04:58.801 -0400,482,440525.9823,-1.004882813,0.02612304688,0.07986450195
2018-09-06 10:04:58.843 -0400,483,440525.9991,-1.005844116,0.03741455078,0.07344055176
2018-09-06 10:04:58.845 -0400,484,440526.016,-1.005828857,0.03004455566,0.07443237305
2018-09-06 10:04:58.857 -0400,485,440526.0329,-1.0052948,0.03593444824,0.0675201416
2018-09-06 10:04:58.869 -0400,486,440526.0498,-1.006591797,0.03691101074,0.04481506348
2018-09-06 10:04:58.888 -0400,487,440526.0666,-1.004486084,0.02708435059,0.0315246582
2018-09-06 10:04:58.903 -0400,488,440526.0835,-1.002471924,0.0128326416,0.03105163574
2018-09-06 10:04:58.922 -0400,489,440526.1004,-1.001983643,-0.001876831055,0.03747558594
2018-09-06 10:04:58.936 -0400,490,440526.1172,-1.005020142,-0.008758544922,0.04930114746
2018-09-06 10:04:58.956 -0400,491,440526.1341,-1.004013062,-0.007278442383,0.04634094238
2018-09-06 10:04:58.970 -0400,492,440526.151,-1.005950928,0.007431030273,0.03744506836
2018-09-06 10:04:58.989 -0400,493,440526.1678,-1.004867554,0.01577758789,0.02314758301
2018-09-06 10:04:59.004 -0400,494,440526.1847,-1.004867554,0.01528930664,0.02264404297
2018-09-06 10:04:59.023 -0400,495,440526.2016,-1.005828857,0.01774597168,0.01919555664
2018-09-06 10:04:59.038 -0400,496,440526.2184,-0.9841766357,0.03100585938,0.01887512207
2018-09-06 10:04:59.058 -0400,497,440526.2353,-1.31451416,-0.4310455322,0.3782348633
2018-09-06 10:04:59.072 -0400,498,440526.2522,-0.7645111084,0.5014343262,-0.3680725098
2018-09-06 10:04:59.090 -0400,499,440526.2691,-1.031265259,-0.01223754883,-0.1102294922
2018-09-06 10:04:59.105 -0400,500,440526.2859,-1.032318115,0.1268615723,0.2033691406
2018-09-06 10:04:59.127 -0400,501,440526.3028,-1.02911377,-0.08874511719,0.2483978271
2018-09-06 10:04:59.149 -0400,502,440526.3197,-0.998626709,-0.06869506836,0.01190185547
2018-09-06 10:04:59.158 -0400,503,440526.3365,-1.020568848,-0.0343170166,-0.0277557373
2018-09-06 10:04:59.174 -0400,504,440526.3534,-0.9920043945,-0.02253723145,-0.02899169922
2018-09-06 10:04:59.192 -0400,505,440526.3703,-0.9647979736,0.005950927734,0.007720947266
2018-09-06 10:04:59.206 -0400,506,440526.3871,-0.9815063477,0.1405639648,0.07409667969
2018-09-06 10:04:59.226 -0400,507,440526.404,-0.9908752441,-0.01365661621,0.06866455078
2018-09-06 10:04:59.241 -0400,508,440526.4209,-0.9669799805,0.06541442871,0.0703125
2018-09-06 10:04:59.260 -0400,509,440526.4377,-0.9872894287,0.1076507568,0.06912231445
2018-09-06 10:04:59.274 -0400,510,440526.4546,-1.017272949,-0.1153717041,-0.04100036621
2018-09-06 10:04:59.293 -0400,511,440526.4715,-0.9901123047,0.1803131104,-0.02908325195
2018-09-06 10:04:59.316 -0400,512,440526.4883,-1.07019043,0.04626464844,0.1059112549
2018-09-06 10:04:59.346 -0400,513,440526.5052,-1.029891968,0.09393310547,0.1614837646
2018-09-06 10:04:59.348 -0400,514,440526.5221,-1.026687622,0.0408782959,0.148223877
2018-09-06 10:04:59.361 -0400,515,440526.539,-1.00541687,0.004516601563,0.0931854248
2018-09-06 10:04:59.375 -0400,516,440526.5558,-1.001739502,-0.02200317383,0.07398986816
2018-09-06 10:04:59.395 -0400,517,440526.5727,-1.037246704,-0.004302978516,0.1313781738
2018-09-06 10:04:59.409 -0400,518,440526.5896,-0.987411499,-0.02346801758,0.1293640137
2018-09-06 10:04:59.428 -0400,519,440526.6064,-0.9954223633,-0.05488586426,0.1539764404
2018-09-06 10:04:59.443 -0400,520,440526.6233,-0.9777069092,-0.05049133301,0.09690856934
2018-09-06 10:04:59.463 -0400,521,440526.6402,-1.001907349,0.02368164063,0.1376037598
2018-09-06 10:04:59.476 -0400,522,440526.657,-0.9968109131,-0.1212005615,0.1663208008
2018-09-06 10:04:59.495 -0400,523,440526.6739,-0.9929351807,-0.0627746582,0.09530639648
2018-09-06 10:04:59.510 -0400,524,440526.6908,-1.001800537,-0.06227111816,0.09423828125
2018-09-06 10:04:59.530 -0400,525,440526.7076,-1.003570557,-0.02294921875,0.1750946045
2018-09-06 10:04:59.543 -0400,526,440526.7245,-1.004547119,-0.01164245605,0.2293395996
2018-09-06 10:04:59.563 -0400,527,440526.7414,-1.004333496,-0.004776000977,0.2022094727
2018-09-06 10:04:59.578 -0400,528,440526.7583,-0.9969329834,0.005020141602,0.1386413574
2018-09-06 10:04:59.597 -0400,529,440526.7751,-1.003219604,0.01139831543,0.1222991943
2018-09-06 10:04:59.611 -0400,530,440526.792,-0.9791259766,-0.02200317383,0.08010864258
2018-09-06 10:04:59.630 -0400,531,440526.8089,-0.9595947266,0.002517700195,0.03440856934
2018-09-06 10:04:59.645 -0400,532,440526.8257,-0.9261322021,-0.02746582031,-0.06787109375
2018-09-06 10:04:59.664 -0400,533,440526.8426,-0.86277771,0.09426879883,-0.2626953125
2018-09-06 10:04:59.679 -0400,534,440526.8595,-0.9017944336,0.3221588135,-0.3287506104
2018-09-06 10:04:59.698 -0400,535,440526.8763,-1.011398315,0.5393218994,-0.1986236572
2018-09-06 10:04:59.712 -0400,536,440526.8932,-1.027252197,0.6685791016,0.003387451172
2018-09-06 10:04:59.732 -0400,537,440526.9101,-1.039474487,0.5581359863,0.20753479
2018-09-06 10:04:59.746 -0400,538,440526.9269,-1.023468018,0.4013824463,0.05435180664
2018-09-06 10:04:59.765 -0400,539,440526.9438,-0.9765014648,0.118927002,0.01249694824
2018-09-06 10:04:59.780 -0400,540,440526.9607,-1.101654053,0.01332092285,-0.01025390625
2018-09-06 10:04:59.799 -0400,541,440526.9775,-1.102218628,0.09442138672,0.1480255127
2018-09-06 10:04:59.843 -0400,542,440526.9944,-1.236206055,0.2768096924,0.5541687012
2018-09-06 10:04:59.845 -0400,543,440527.0113,-0.9993591309,0.3931732178,0.474822998
2018-09-06 10:04:59.849 -0400,544,440527.0282,-1.005523682,0.06488037109,-0.03408813477
2018-09-06 10:04:59.867 -0400,545,440527.045,-0.9866333008,-0.2903747559,-0.4633636475
2018-09-06 10:04:59.881 -0400,546,440527.0619,-0.9991455078,-0.5854644775,-0.1042327881
2018-09-06 10:04:59.900 -0400,547,440527.0788,-1.013473511,-0.567199707,0.1881103516
2018-09-06 10:04:59.915 -0400,548,440527.0956,-2.1743927,-0.6168212891,-0.078125
2018-09-06 10:04:59.934 -0400,549,440527.1125,-0.8860473633,-0.2431640625,-0.2523651123
2018-09-06 10:04:59.949 -0400,550,440527.1294,0.1249084473,-0.2744140625,0.4747467041
2018-09-06 10:04:59.967 -0400,551,440527.1462,-1.002731323,-0.2645263672,0.4519348145
2018-09-06 10:04:59.983 -0400,552,440527.1631,-1.246398926,-0.06652832031,0.5350036621
2018-09-06 10:05:00.002 -0400,553,440527.18,-1.103118896,-0.1800079346,0.526473999
2018-09-06 10:05:00.016 -0400,554,440527.1968,-1.432342529,-0.4933929443,0.4664916992
2018-09-06 10:05:00.036 -0400,555,440527.2137,-1.769821167,-0.4375762939,-0.1466522217
2018-09-06 10:05:00.050 -0400,556,440527.2306,-1.523681641,-0.1085510254,-0.2896575928
2018-09-06 10:05:00.069 -0400,557,440527.2475,-0.9983825684,0.1399841309,-0.2066955566
2018-09-06 10:05:00.084 -0400,558,440527.2643,-0.5316162109,0.3443145752,-0.1183166504
2018-09-06 10:05:00.103 -0400,559,440527.2812,-0.227722168,0.4444885254,-0.1388549805
2018-09-06 10:05:00.118 -0400,560,440527.2981,-0.09698486328,0.3565673828,-0.1297607422
2018-09-06 10:05:00.137 -0400,561,440527.3149,0.618270874,0.04309082031,-0.2411651611
2018-09-06 10:05:00.151 -0400,562,440527.3318,0.8311309814,0.1980133057,0.3530273438
2018-09-06 10:05:00.171 -0400,563,440527.3487,0.1439361572,-0.3334350586,0.2806091309
